Data pulled on 10/29/2014 at 20:34:47
username, number of edits, percent of total edits
Macaddct1984,1,0.000128254456842
Vanished User 1004,1,0.000128254456842
128.250.5.246,1,0.000128254456842
K6ka,1,0.000128254456842
205.174.22.26,1,0.000128254456842
Dekisugi,1,0.000128254456842
204.38.173.234,1,0.000128254456842
205.250.52.210,1,0.000128254456842
24.62.80.149,1,0.000128254456842
128.186.40.175,1,0.000128254456842
99.254.216.48,1,0.000128254456842
65.190.211.235,1,0.000128254456842
Ohcrapitsdevvii,1,0.000128254456842
69.202.81.57,1,0.000128254456842
Tooto,1,0.000128254456842
Jeremyb,1,0.000128254456842
ThePrznKonection,1,0.000128254456842
Sub40Hz,1,0.000128254456842
Mirror Vax,1,0.000128254456842
Billymac00,1,0.000128254456842
71.192.163.222,1,0.000128254456842
DigitalNinja,1,0.000128254456842
Baystatethrasher,1,0.000128254456842
68.158.42.185,1,0.000128254456842
205.221.187.100,1,0.000128254456842
70.248.16.125,1,0.000128254456842
Bucksburg,1,0.000128254456842
Paul August,1,0.000128254456842
106.68.143.121,1,0.000128254456842
72.72.194.70,1,0.000128254456842
67.70.3.228,1,0.000128254456842
Quadalpha,1,0.000128254456842
12.214.192.53,1,0.000128254456842
71.245.184.136,1,0.000128254456842
168.184.243.241,1,0.000128254456842
Ceilidthbear,1,0.000128254456842
129.194.8.73,1,0.000128254456842
70.187.24.196,1,0.000128254456842
Master Jay,1,0.000128254456842
69.17.165.176,1,0.000128254456842
Wbm1058,1,0.000128254456842
69.115.17.114,1,0.000128254456842
78.149.152.222,1,0.000128254456842
69.150.242.57,1,0.000128254456842
12.218.6.46,1,0.000128254456842
198.60.5.253,1,0.000128254456842
Tek022,1,0.000128254456842
Dwade64,1,0.000128254456842
KD5TVI,1,0.000128254456842
96.27.36.136,1,0.000128254456842
216.11.5.171,1,0.000128254456842
68.98.163.178,1,0.000128254456842
158.59.229.69,1,0.000128254456842
67.127.55.212,1,0.000128254456842
204.100.183.174,1,0.000128254456842
131.156.136.228,1,0.000128254456842
Bullgarbage,1,0.000128254456842
66.96.28.244,1,0.000128254456842
132.170.42.49,1,0.000128254456842
78.86.106.183,1,0.000128254456842
Bogey97,1,0.000128254456842
170.232.128.11,1,0.000128254456842
216.93.237.251,1,0.000128254456842
150.156.91.15,1,0.000128254456842
Z.E.R.O.,1,0.000128254456842
24.14.151.143,1,0.000128254456842
64.135.202.210,1,0.000128254456842
Pakaran,1,0.000128254456842
2.81.81.83,1,0.000128254456842
Magpie menace,1,0.000128254456842
142.1.203.20,1,0.000128254456842
71.36.240.72,1,0.000128254456842
203.45.218.181,1,0.000128254456842
66.170.199.241,1,0.000128254456842
195.156.95.194,1,0.000128254456842
211.28.145.65,1,0.000128254456842
206.110.193.253,1,0.000128254456842
71.210.194.7,1,0.000128254456842
130.184.236.13,1,0.000128254456842
Oobopshark,1,0.000128254456842
67.191.188.178,1,0.000128254456842
50.168.75.93,1,0.000128254456842
Moroboshi,1,0.000128254456842
EvilResident,1,0.000128254456842
Pilotguy,1,0.000128254456842
Twas Now,1,0.000128254456842
Juansidious,1,0.000128254456842
207.73.109.2,1,0.000128254456842
Trigxine,1,0.000128254456842
Legobot II,1,0.000128254456842
58.174.32.75,1,0.000128254456842
RadManCF,1,0.000128254456842
Lorem Ip,1,0.000128254456842
71.109.173.165,1,0.000128254456842
67.169.87.137,1,0.000128254456842
72.67.24.158,1,0.000128254456842
RJaguar3,1,0.000128254456842
197.220.196.23,1,0.000128254456842
87.112.69.59,1,0.000128254456842
CounterVandalismBot,1,0.000128254456842
Rocio Nadat,1,0.000128254456842
66.167.221.95,1,0.000128254456842
66.65.230.45,1,0.000128254456842
86.20.208.237,1,0.000128254456842
24.248.9.162,1,0.000128254456842
Savidan,1,0.000128254456842
64.8.162.146,1,0.000128254456842
168.8.143.129,1,0.000128254456842
67.8.8.4,1,0.000128254456842
67.176.73.239,1,0.000128254456842
24.151.191.44,1,0.000128254456842
173.3.157.111,1,0.000128254456842
68.218.5.69,1,0.000128254456842
Motorneuron,1,0.000128254456842
24.152.158.206,1,0.000128254456842
Mairi,1,0.000128254456842
202.50.187.13,1,0.000128254456842
213.115.40.148,1,0.000128254456842
81.132.217.35,1,0.000128254456842
86.151.100.115,1,0.000128254456842
170.158.82.53,1,0.000128254456842
Korath,1,0.000128254456842
DIETER,1,0.000128254456842
Luuva,1,0.000128254456842
68.109.177.145,1,0.000128254456842
Timc,1,0.000128254456842
24.12.177.33,1,0.000128254456842
75.189.154.105,1,0.000128254456842
216.125.43.135,1,0.000128254456842
70.53.245.145,1,0.000128254456842
Heero Kirashami,1,0.000128254456842
204.82.173.30,1,0.000128254456842
Fakecolepoland,1,0.000128254456842
Kingpin13,1,0.000128254456842
Sabedon,1,0.000128254456842
Khono,1,0.000128254456842
75.71.163.147,1,0.000128254456842
116.33.73.35,1,0.000128254456842
Toddgee,1,0.000128254456842
205.202.85.152,1,0.000128254456842
74.167.211.185,1,0.000128254456842
Spongefrog,1,0.000128254456842
63.98.171.184,1,0.000128254456842
68.40.199.176,1,0.000128254456842
68.252.163.47,1,0.000128254456842
Ed!,1,0.000128254456842
72.72.201.82,1,0.000128254456842
193.1.36.14,1,0.000128254456842
160.94.27.145,1,0.000128254456842
68.217.103.117,1,0.000128254456842
Who,1,0.000128254456842
65.78.15.25,1,0.000128254456842
66.56.168.68,1,0.000128254456842
208.180.120.34,1,0.000128254456842
99.150.200.112,1,0.000128254456842
71.208.102.204,1,0.000128254456842
Daveenna,1,0.000128254456842
67.68.65.180,1,0.000128254456842
65.184.246.181,1,0.000128254456842
155.239.189.163,1,0.000128254456842
204.14.120.71,1,0.000128254456842
166.127.1.216,1,0.000128254456842
Sam Korn,1,0.000128254456842
DASHBot,1,0.000128254456842
72.250.147.8,1,0.000128254456842
Wienandwienand,1,0.000128254456842
Ehend661,1,0.000128254456842
Mipadi,1,0.000128254456842
Tsca.bot,1,0.000128254456842
166.120.203.205,1,0.000128254456842
Viveleroux,1,0.000128254456842
Norm mit,1,0.000128254456842
Pgk,1,0.000128254456842
216.75.191.59,1,0.000128254456842
Utcursch,1,0.000128254456842
Poor Yorick,1,0.000128254456842
Jeeves,1,0.000128254456842
204.38.187.64,1,0.000128254456842
163.230.251.197,1,0.000128254456842
Minesweeper,1,0.000128254456842
Siberian Husky,1,0.000128254456842
70.130.151.156,1,0.000128254456842
76.92.214.208,1,0.000128254456842
146.203.126.87,1,0.000128254456842
70.140.68.100,1,0.000128254456842
103.24.188.226,1,0.000128254456842
Gaius Cornelius,1,0.000128254456842
75.181.71.115,1,0.000128254456842
Drkvncnt,1,0.000128254456842
71.203.159.161,1,0.000128254456842
134.53.187.49,1,0.000128254456842
AntiSpamBot,1,0.000128254456842
24.160.147.7,1,0.000128254456842
KDS4444,1,0.000128254456842
59.100.8.233,1,0.000128254456842
24.90.136.194,1,0.000128254456842
204.154.122.142,1,0.000128254456842
199.90.6.26,1,0.000128254456842
165.155.200.89,1,0.000128254456842
128.208.87.126,1,0.000128254456842
Wolfblade0,1,0.000128254456842
68.111.121.187,1,0.000128254456842
CRGreathouse,1,0.000128254456842
204.13.136.15,1,0.000128254456842
Dwaipayanc,1,0.000128254456842
81.65.194.184,1,0.000128254456842
Anguskhan01,1,0.000128254456842
Pdecalculus,1,0.000128254456842
203.54.141.68,1,0.000128254456842
Toutey,1,0.000128254456842
Foxtrot620,1,0.000128254456842
Mac Davis,1,0.000128254456842
24.99.153.67,1,0.000128254456842
198.170.183.237,1,0.000128254456842
82.181.76.6,1,0.000128254456842
207.38.224.218,1,0.000128254456842
MrX,1,0.000128254456842
98.110.10.12,1,0.000128254456842
TShilo12,1,0.000128254456842
89.241.212.242,1,0.000128254456842
172.187.227.147,1,0.000128254456842
Krellis,1,0.000128254456842
209.169.200.51,1,0.000128254456842
Booksworm,1,0.000128254456842
CryptoDerk,1,0.000128254456842
Uncle Dick,1,0.000128254456842
5.71.9.162,1,0.000128254456842
YUL89YYZ,1,0.000128254456842
Psychofox,1,0.000128254456842
32.163.46.252,1,0.000128254456842
86.144.81.59,1,0.000128254456842
173.57.49.243,1,0.000128254456842
Tietomanni,1,0.000128254456842
99.9.201.114,1,0.000128254456842
Woohookitty,1,0.000128254456842
OwenX,1,0.000128254456842
SchfiftyThree,1,0.000128254456842
178.128.119.159,1,0.000128254456842
Taylornate,1,0.000128254456842
99.227.254.67,1,0.000128254456842
Lionfan1991,1,0.000128254456842
TheQ Editor,1,0.000128254456842
Wikiti,1,0.000128254456842
MissKatie89,1,0.000128254456842
Chessy999,1,0.000128254456842
Wikipedian 2,1,0.000128254456842
Irishguy,1,0.000128254456842
WDM27,1,0.000128254456842
204.38.151.2,1,0.000128254456842
66.68.231.66,1,0.000128254456842
65.8.13.112,1,0.000128254456842
124.177.136.76,1,0.000128254456842
86.142.45.68,1,0.000128254456842
Zephalis,1,0.000128254456842
70.92.28.159,1,0.000128254456842
216.160.51.98,1,0.000128254456842
Gareth Griffith-Jones,1,0.000128254456842
68.118.249.73,1,0.000128254456842
204.228.23.235,1,0.000128254456842
Biosafety 4 Exert,1,0.000128254456842
68.74.116.145,1,0.000128254456842
Floaterfluss,1,0.000128254456842
2manyJimmiesRustled,1,0.000128254456842
NReitzel,1,0.000128254456842
GSchjetne,1,0.000128254456842
^demonBot2,1,0.000128254456842
Webhat,1,0.000128254456842
Theblueflower,1,0.000128254456842
68.203.249.30,1,0.000128254456842
Timdiggerm,1,0.000128254456842
198.150.162.33,1,0.000128254456842
Lcarscad,1,0.000128254456842
Wikidudeman,1,0.000128254456842
69.250.44.135,1,0.000128254456842
158.222.194.230,1,0.000128254456842
204.39.94.9,1,0.000128254456842
Eukesh,1,0.000128254456842
Kuru,1,0.000128254456842
98.255.130.54,1,0.000128254456842
76.238.80.92,1,0.000128254456842
Jake stranzl,1,0.000128254456842
87.86.20.201,1,0.000128254456842
69.181.174.27,1,0.000128254456842
98.247.180.61,1,0.000128254456842
99.29.156.21,1,0.000128254456842
165.155.200.144,1,0.000128254456842
Nikolaivich,1,0.000128254456842
Tshuva,1,0.000128254456842
68.40.27.39,1,0.000128254456842
Dantheman13,1,0.000128254456842
Shaktal,1,0.000128254456842
24.191.196.100,1,0.000128254456842
Pajz,1,0.000128254456842
209.193.20.70,1,0.000128254456842
74.243.248.196,1,0.000128254456842
72.175.225.16,1,0.000128254456842
DASHBotAV,1,0.000128254456842
143.248.225.77,1,0.000128254456842
77.69.144.8,1,0.000128254456842
76.187.25.172,1,0.000128254456842
Lethe,1,0.000128254456842
165.111.2.149,1,0.000128254456842
213.246.184.26,1,0.000128254456842
69.196.177.235,1,0.000128254456842
Tom harrison,1,0.000128254456842
130.49.187.50,1,0.000128254456842
204.110.45.239,1,0.000128254456842
209.232.145.1,1,0.000128254456842
68.98.160.43,1,0.000128254456842
24.52.110.85,1,0.000128254456842
168.103.125.95,1,0.000128254456842
82.109.66.151,1,0.000128254456842
152.26.18.253,1,0.000128254456842
Wywin,1,0.000128254456842
Falcorian,1,0.000128254456842
76.172.56.255,1,0.000128254456842
69.112.80.194,1,0.000128254456842
Dsulkar,1,0.000128254456842
24.20.118.211,1,0.000128254456842
Trololololololol321,1,0.000128254456842
69.140.72.4,1,0.000128254456842
Sohmc,1,0.000128254456842
28421u2232nfenfcenc,1,0.000128254456842
FrancoGG,1,0.000128254456842
86.2.112.246,1,0.000128254456842
128.40.94.74,1,0.000128254456842
207.157.116.130,1,0.000128254456842
70.79.217.192,1,0.000128254456842
202.0.51.210,1,0.000128254456842
P.T. Aufrette,1,0.000128254456842
173.58.112.242,1,0.000128254456842
89.134.118.225,1,0.000128254456842
24.74.158.195,1,0.000128254456842
24.16.76.163,1,0.000128254456842
166.127.1.220,1,0.000128254456842
202.61.173.78,1,0.000128254456842
72.37.171.164,1,0.000128254456842
98.184.88.55,1,0.000128254456842
Kitfoxxe,1,0.000128254456842
Aksi great,1,0.000128254456842
69.174.58.196,1,0.000128254456842
2602:301:77B2:5C50:E446:80F3:2122:6DF8,1,0.000128254456842
Hmains,1,0.000128254456842
Fys,1,0.000128254456842
209.7.243.21,1,0.000128254456842
Kevinalewis,1,0.000128254456842
75.73.177.29,1,0.000128254456842
131.137.245.197,1,0.000128254456842
Don4of4,1,0.000128254456842
West Brom 4ever,1,0.000128254456842
65.96.128.95,1,0.000128254456842
68.231.117.133,1,0.000128254456842
GregorB,1,0.000128254456842
71.175.71.145,1,0.000128254456842
67.11.230.96,1,0.000128254456842
Hiddenfromview,1,0.000128254456842
198.86.93.166,1,0.000128254456842
86.148.157.22,1,0.000128254456842
76.217.63.19,1,0.000128254456842
98.17.135.225,1,0.000128254456842
93.157.223.114,1,0.000128254456842
71.224.39.179,1,0.000128254456842
Seaphoto,1,0.000128254456842
145.74.117.104,1,0.000128254456842
MalafayaBot,1,0.000128254456842
31.165.255.7,1,0.000128254456842
74.111.238.48,1,0.000128254456842
142.104.60.150,1,0.000128254456842
99.235.246.158,1,0.000128254456842
163.181.251.10,1,0.000128254456842
68.205.187.87,1,0.000128254456842
169.244.190.44,1,0.000128254456842
74.178.226.230,1,0.000128254456842
99.129.26.195,1,0.000128254456842
Stevenfruitsmaak,1,0.000128254456842
199.212.252.197,1,0.000128254456842
206.106.75.61,1,0.000128254456842
Qwertyxp2000,1,0.000128254456842
71.164.226.54,1,0.000128254456842
168.216.167.223,1,0.000128254456842
Cpl Syx,1,0.000128254456842
68.115.128.170,1,0.000128254456842
99.23.89.12,1,0.000128254456842
209.34.17.240,1,0.000128254456842
AreJay,1,0.000128254456842
66.166.35.202,1,0.000128254456842
Thecurran,1,0.000128254456842
68.161.142.133,1,0.000128254456842
96.233.54.198,1,0.000128254456842
75.57.189.57,1,0.000128254456842
93.97.217.251,1,0.000128254456842
83.104.188.138,1,0.000128254456842
189.160.182.31,1,0.000128254456842
BurnDownBabylon,1,0.000128254456842
98.197.80.164,1,0.000128254456842
24.126.163.54,1,0.000128254456842
121.162.170.126,1,0.000128254456842
Colincbn,1,0.000128254456842
59.167.181.221,1,0.000128254456842
Ettrig,1,0.000128254456842
67.81.163.141,1,0.000128254456842
69.107.112.2,1,0.000128254456842
TheDoctor10,1,0.000128254456842
82.7.47.114,1,0.000128254456842
198.204.141.208,1,0.000128254456842
142.162.169.159,1,0.000128254456842
Itztony,1,0.000128254456842
67.52.195.250,1,0.000128254456842
Night Gyr,1,0.000128254456842
24.228.64.95,1,0.000128254456842
Flyer22,1,0.000128254456842
155.94.62.221,1,0.000128254456842
Edgar181,1,0.000128254456842
Jianrong95,1,0.000128254456842
TonyW,1,0.000128254456842
93.132.10.241,1,0.000128254456842
212.235.125.170,1,0.000128254456842
76.214.141.66,1,0.000128254456842
216.81.81.83,1,0.000128254456842
BatteryIncluded,1,0.000128254456842
CART fan,1,0.000128254456842
90.208.9.197,1,0.000128254456842
108.221.18.208,1,0.000128254456842
FaerieInGrey,1,0.000128254456842
Danmuz,1,0.000128254456842
208.101.118.73,1,0.000128254456842
144.85.181.129,1,0.000128254456842
Gameboy4192,1,0.000128254456842
74.195.243.73,1,0.000128254456842
207.255.153.185,1,0.000128254456842
Jeremyb-phone,1,0.000128254456842
209.179.200.34,1,0.000128254456842
71.229.215.33,1,0.000128254456842
Bydand,1,0.000128254456842
140.112.52.165,1,0.000128254456842
108.28.158.252,1,0.000128254456842
88.73.48.12,1,0.000128254456842
SD5,1,0.000128254456842
216.106.60.45,1,0.000128254456842
Chamal N,1,0.000128254456842
Adam Conover,1,0.000128254456842
50.89.169.160,1,0.000128254456842
97.88.33.211,1,0.000128254456842
76.28.243.198,1,0.000128254456842
173.168.213.144,1,0.000128254456842
192.107.26.131,1,0.000128254456842
Lucas Thoms,1,0.000128254456842
66.202.98.4,1,0.000128254456842
199.141.125.33,1,0.000128254456842
יונה בנדלאק,1,0.000128254456842
83.95.138.170,1,0.000128254456842
70.50.118.216,1,0.000128254456842
PDFbot,1,0.000128254456842
72.138.117.97,1,0.000128254456842
99.241.5.102,1,0.000128254456842
Ed Cormany,1,0.000128254456842
Nil Einne,1,0.000128254456842
IRP,1,0.000128254456842
Shanmugamp7,1,0.000128254456842
216.186.53.134,1,0.000128254456842
87.202.25.34,1,0.000128254456842
Yamamoto Ichiro,1,0.000128254456842
198.7.245.28,1,0.000128254456842
NuclearWarfare,1,0.000128254456842
200.199.133.196,1,0.000128254456842
129.174.74.56,1,0.000128254456842
76.93.30.87,1,0.000128254456842
Iandefor,1,0.000128254456842
86.93.166.89,1,0.000128254456842
Mxtbcca,1,0.000128254456842
Zoicon5,1,0.000128254456842
Ourai,1,0.000128254456842
ConradPino,1,0.000128254456842
216.56.86.20,1,0.000128254456842
Yonatan,1,0.000128254456842
76.254.87.79,1,0.000128254456842
169.244.115.96,1,0.000128254456842
24.22.40.216,1,0.000128254456842
Joseph Dwayne,1,0.000128254456842
NeoNerd,1,0.000128254456842
72.78.182.228,1,0.000128254456842
66.30.14.170,1,0.000128254456842
64.214.182.33,1,0.000128254456842
82.194.62.22,1,0.000128254456842
205.243.120.66,1,0.000128254456842
101.160.35.73,1,0.000128254456842
131.137.99.174,1,0.000128254456842
Taejin,1,0.000128254456842
109.145.115.29,1,0.000128254456842
71.108.107.215,1,0.000128254456842
INick3,1,0.000128254456842
125.236.199.214,1,0.000128254456842
24.227.151.134,1,0.000128254456842
69.193.211.9,1,0.000128254456842
71.112.159.122,1,0.000128254456842
Ryulong,1,0.000128254456842
71.164.95.82,1,0.000128254456842
210.18.193.238,1,0.000128254456842
203.87.189.186,1,0.000128254456842
98.196.91.198,1,0.000128254456842
Ceyockey,1,0.000128254456842
Nippp,1,0.000128254456842
65.80.203.42,1,0.000128254456842
Jeff G.,1,0.000128254456842
65.111.241.39,1,0.000128254456842
75.9.51.151,1,0.000128254456842
62.166.9.7,1,0.000128254456842
69.213.250.3,1,0.000128254456842
68.48.68.183,1,0.000128254456842
70.112.242.103,1,0.000128254456842
70.118.219.194,1,0.000128254456842
138.88.213.192,1,0.000128254456842
24.163.126.109,1,0.000128254456842
80.1.87.27,1,0.000128254456842
PxT,1,0.000128254456842
205.168.221.73,1,0.000128254456842
Mild Bill Hiccup,1,0.000128254456842
71.226.153.25,1,0.000128254456842
69.195.120.212,1,0.000128254456842
דוד55,1,0.000128254456842
Shoecream,1,0.000128254456842
24.197.20.100,1,0.000128254456842
Wzrd1,1,0.000128254456842
71.206.230.191,1,0.000128254456842
66.41.154.0,1,0.000128254456842
194.154.149.198,1,0.000128254456842
66.121.10.2,1,0.000128254456842
189.160.6.181,1,0.000128254456842
194.226.177.125,1,0.000128254456842
71.193.250.176,1,0.000128254456842
Futur3g4ry,1,0.000128254456842
Willjones98,1,0.000128254456842
204.85.28.233,1,0.000128254456842
Wda,1,0.000128254456842
Dwaynebailey,1,0.000128254456842
121.208.56.171,1,0.000128254456842
M-le-mot-dit,1,0.000128254456842
131.109.59.2,1,0.000128254456842
Heracles31,1,0.000128254456842
Donbert,1,0.000128254456842
209.7.101.2,1,0.000128254456842
66.67.226.249,1,0.000128254456842
CWii,1,0.000128254456842
Rwhite2366,1,0.000128254456842
14.98.214.155,1,0.000128254456842
167.177.39.6,1,0.000128254456842
Drphilharmonic,1,0.000128254456842
203.26.24.212,1,0.000128254456842
96.241.18.138,1,0.000128254456842
Metsfreak2121,1,0.000128254456842
213.190.140.196,1,0.000128254456842
209.175.242.158,1,0.000128254456842
Stillnotelf,1,0.000128254456842
Cassowary,1,0.000128254456842
69.251.106.51,1,0.000128254456842
38.116.200.59,1,0.000128254456842
Themalau,1,0.000128254456842
Kowey,1,0.000128254456842
Lyonspen,1,0.000128254456842
Electronsaregreen,1,0.000128254456842
174.66.173.28,1,0.000128254456842
24.185.161.85,1,0.000128254456842
65.95.117.208,1,0.000128254456842
84.178.209.51,1,0.000128254456842
69.140.161.90,1,0.000128254456842
Ralphael,1,0.000128254456842
Ante Aikio,1,0.000128254456842
82.210.119.170,1,0.000128254456842
Tuberculosishivaids,1,0.000128254456842
Alexbrennen,1,0.000128254456842
208.67.140.121,1,0.000128254456842
Thecudder15,1,0.000128254456842
LilHelpa,1,0.000128254456842
217.68.101.68,1,0.000128254456842
NewEnglandDr,1,0.000128254456842
Unused000702,1,0.000128254456842
71.51.89.195,1,0.000128254456842
98.228.26.76,1,0.000128254456842
Tototo7,1,0.000128254456842
Mkdw,1,0.000128254456842
76.16.52.217,1,0.000128254456842
216.229.196.31,1,0.000128254456842
216.186.55.6,1,0.000128254456842
80.6.104.153,1,0.000128254456842
Telekineticturtle,1,0.000128254456842
24.1.77.160,1,0.000128254456842
Hob,1,0.000128254456842
68.63.174.234,1,0.000128254456842
201.143.84.213,1,0.000128254456842
Dylang010,1,0.000128254456842
KylieTastic,1,0.000128254456842
71.162.41.157,1,0.000128254456842
Saxifrage853,1,0.000128254456842
Locos epraix,1,0.000128254456842
IainP,1,0.000128254456842
128.198.28.55,1,0.000128254456842
206.131.49.137,1,0.000128254456842
69.125.201.75,1,0.000128254456842
189.101.187.233,1,0.000128254456842
Viridae,1,0.000128254456842
70.131.134.29,1,0.000128254456842
64.24.97.116,1,0.000128254456842
Jondel,1,0.000128254456842
130.76.96.144,1,0.000128254456842
99.188.168.11,1,0.000128254456842
Cheeseface101,1,0.000128254456842
71.135.127.64,1,0.000128254456842
75.73.207.249,1,0.000128254456842
67.161.128.214,1,0.000128254456842
Awanta,1,0.000128254456842
200.220.180.66,1,0.000128254456842
209.123.205.19,1,0.000128254456842
Xed,1,0.000128254456842
74.71.58.132,1,0.000128254456842
Artsipan,1,0.000128254456842
Dale Arnett,1,0.000128254456842
107.218.9.122,1,0.000128254456842
168.11.166.26,1,0.000128254456842
207.248.43.44,1,0.000128254456842
Nancy Vandal,1,0.000128254456842
Mschel,1,0.000128254456842
Reach Out to the Truth,1,0.000128254456842
213.236.92.250,1,0.000128254456842
209.188.179.1,1,0.000128254456842
12.185.245.18,1,0.000128254456842
Elvey,1,0.000128254456842
Blokeice,1,0.000128254456842
67.169.149.224,1,0.000128254456842
ArchonMagnus,1,0.000128254456842
122.169.64.90,1,0.000128254456842
67.165.114.238,1,0.000128254456842
Tmwerty,1,0.000128254456842
217.117.7.170,1,0.000128254456842
63.205.15.227,1,0.000128254456842
74.184.9.187,1,0.000128254456842
86.175.124.119,1,0.000128254456842
Thundermoose18,1,0.000128254456842
72.237.8.202,1,0.000128254456842
206.125.51.170,1,0.000128254456842
68.114.50.84,1,0.000128254456842
173.52.224.148,1,0.000128254456842
Ybidiotic,1,0.000128254456842
Ryubyss,1,0.000128254456842
207.216.95.213,1,0.000128254456842
76.103.233.92,1,0.000128254456842
162.199.67.46,1,0.000128254456842
EvergreenFir,1,0.000128254456842
Jinkinson,1,0.000128254456842
50.80.162.77,1,0.000128254456842
Boneyard90,1,0.000128254456842
Astronautics,1,0.000128254456842
128.12.86.170,1,0.000128254456842
71.51.143.202,1,0.000128254456842
69.234.223.59,1,0.000128254456842
64.231.251.109,1,0.000128254456842
Zvn,1,0.000128254456842
204.218.240.27,1,0.000128254456842
72.228.160.203,1,0.000128254456842
Luckas-bot,1,0.000128254456842
151.161.229.151,1,0.000128254456842
Imeriki al-Shimoni,1,0.000128254456842
71.214.110.200,1,0.000128254456842
Jraytram,1,0.000128254456842
Apokrif,1,0.000128254456842
SimonP,1,0.000128254456842
Wctaiwan,1,0.000128254456842
VVVBot,1,0.000128254456842
99.229.206.182,1,0.000128254456842
75.73.104.173,1,0.000128254456842
50.241.83.217,1,0.000128254456842
70.53.128.18,1,0.000128254456842
86.16.113.78,1,0.000128254456842
Bcrossiter,1,0.000128254456842
173.61.209.105,1,0.000128254456842
74.5.65.119,1,0.000128254456842
97.64.130.66,1,0.000128254456842
Le2006,1,0.000128254456842
98.195.172.104,1,0.000128254456842
Tim1988,1,0.000128254456842
Jiang,1,0.000128254456842
Cdmarcus,1,0.000128254456842
75.139.142.252,1,0.000128254456842
24.1.184.102,1,0.000128254456842
208.90.28.102,1,0.000128254456842
144.82.208.48,1,0.000128254456842
Zatham,1,0.000128254456842
69.138.165.23,1,0.000128254456842
216.165.225.86,1,0.000128254456842
Dekimasu,1,0.000128254456842
Netkinetic,1,0.000128254456842
131.136.242.1,1,0.000128254456842
69.22.239.61,1,0.000128254456842
Kencf0618,1,0.000128254456842
Obli,1,0.000128254456842
99.136.243.69,1,0.000128254456842
67.166.224.87,1,0.000128254456842
CrimsonBlue (Rollback),1,0.000128254456842
190.242.37.114,1,0.000128254456842
209.158.114.51,1,0.000128254456842
174.51.135.207,1,0.000128254456842
97.88.244.78,1,0.000128254456842
138.162.128.52,1,0.000128254456842
206.78.116.2,1,0.000128254456842
64.18.122.9,1,0.000128254456842
Thingg,1,0.000128254456842
Popezilla,1,0.000128254456842
68.165.4.41,1,0.000128254456842
Kirrages,1,0.000128254456842
Fattman123,1,0.000128254456842
74.227.244.104,1,0.000128254456842
Sceptre,1,0.000128254456842
71.98.199.11,1,0.000128254456842
72.78.62.234,1,0.000128254456842
24.234.190.130,1,0.000128254456842
82.46.88.33,1,0.000128254456842
ZX95,1,0.000128254456842
213.107.228.31,1,0.000128254456842
68.98.58.35,1,0.000128254456842
69.57.30.23,1,0.000128254456842
Trentono,1,0.000128254456842
Dppowell,1,0.000128254456842
50.9.48.58,1,0.000128254456842
72.71.102.125,1,0.000128254456842
170.235.209.18,1,0.000128254456842
208.7.178.2,1,0.000128254456842
Mixer98,1,0.000128254456842
168.216.107.193,1,0.000128254456842
Jweiss11,1,0.000128254456842
Danarmstrong,1,0.000128254456842
208.122.80.126,1,0.000128254456842
74.114.172.118,1,0.000128254456842
68.229.138.223,1,0.000128254456842
71.224.19.29,1,0.000128254456842
72.10.102.46,1,0.000128254456842
72.128.106.21,1,0.000128254456842
142.227.23.1,1,0.000128254456842
204.191.55.52,1,0.000128254456842
82.66.93.224,1,0.000128254456842
Grenavitar,1,0.000128254456842
Wrsa,1,0.000128254456842
65.11.150.164,1,0.000128254456842
AH999,1,0.000128254456842
24.252.7.163,1,0.000128254456842
70.199.228.1,1,0.000128254456842
WEWEE,1,0.000128254456842
96.241.116.7,1,0.000128254456842
71.168.185.68,1,0.000128254456842
213.92.129.109,1,0.000128254456842
Farosdaughter,1,0.000128254456842
O.Koslowski,1,0.000128254456842
67.193.21.101,1,0.000128254456842
71.212.216.14,1,0.000128254456842
69.180.194.101,1,0.000128254456842
71.79.49.237,1,0.000128254456842
24.197.151.163,1,0.000128254456842
205.155.228.51,1,0.000128254456842
Bobjoejrthethird,1,0.000128254456842
Miyagawa,1,0.000128254456842
CambridgeBayWeather,1,0.000128254456842
Jusjih,1,0.000128254456842
80.175.233.81,1,0.000128254456842
24.231.205.52,1,0.000128254456842
Munkee,1,0.000128254456842
Katefan0,1,0.000128254456842
71.22.145.114,1,0.000128254456842
EconomistBR,1,0.000128254456842
KnowledgeOfSelf,1,0.000128254456842
90.213.220.144,1,0.000128254456842
Forrest.brown,1,0.000128254456842
Hoary,1,0.000128254456842
Ojigiri,1,0.000128254456842
GHe,1,0.000128254456842
JohnBlackburne,1,0.000128254456842
70.114.17.137,1,0.000128254456842
68.36.7.105,1,0.000128254456842
206.116.66.32,1,0.000128254456842
79.103.220.47,1,0.000128254456842
97.91.124.67,1,0.000128254456842
Dr.Ballsack Phd,1,0.000128254456842
71.175.198.176,1,0.000128254456842
98.224.85.132,1,0.000128254456842
24.131.95.14,1,0.000128254456842
209.159.64.4,1,0.000128254456842
71.35.81.10,1,0.000128254456842
68.197.207.77,1,0.000128254456842
173.61.110.14,1,0.000128254456842
Pizza1016,1,0.000128254456842
Omodeletobi,1,0.000128254456842
Liftarn,1,0.000128254456842
69.126.122.102,1,0.000128254456842
216.162.81.27,1,0.000128254456842
